LINK,A,B,a0,a1,a2,a3,a4
15135,7809,7811,4.1953408075468568,0,0,0,161.10108701
15136,7810,9902,19.437921464256245,0,0,0,746.416184227
15137,7811,7809,4.1953408075468568,0,0,0,161.10108701
15138,7811,9430,11.525475485484087,0,0,0,442.578258643
15139,7812,11691,1.9596986604657791,0,0,0,0.29395479907
15140,7812,11464,0.92227656516401746,0,0,0,0.138341484775
15141,7813,1544,0.7240724769732112,0,0,0,42.3782702572
15142,7813,12225,1.7761953809810207,0,0,0,6.49728534424
15143,7814,5639,7.8515984217850496,0,0,0,0.0205929498939
15144,7815,8719,7.7737786685994683,0,0,0,0.00983258412904
15145,7816,7097,6.7858134523950451,0,0,0,397.157806084
15146,7816,214,3.1076593612496026,0,0,0,0.71048453618
15147,7817,2375,34.864551545204208,0,0,0,2040.54073973
15148,7817,7819,3.1026370212140066,0,0,0,181.590095435
15149,7818,4926,8.9078180218062322,0,0,0,32.5846109623
15150,7819,7817,3.1026370212140066,0,0,0,181.590095435
15151,7819,3292,5.7388308714170764,0,0,0,335.88036193
15152,7820,10098,1.4707462693571796,0,0,0,86.0793426967
15153,7820,8458,20.188163070755429,0,0,0,1181.5660142
15154,7821,392,5.350481201000135,0,0,0,313.151163113
15155,7821,9190,0.84349324822944527,0,0,0,49.3676889682
15156,7822,485,38.254291046468602,0,0,0,2238.9342725
15157,7822,13215,10.029558605762434,0,0,0,36.6879144244
15158,7822,14363,1.6449059182570198,0,0,0,96.2725000169
15159,7823,5052,77.70674868156064,0,0,0,2983.93914937
15160,7823,13140,11.398915574912321,0,0,0,5.40393034663
15161,7824,4023,16.833907912479667,0,0,0,61.5780810699
15162,7824,13491,5.5561079429335072,0,0,0,213.354545009
15163,7825,5276,6.8729127556866505,0,0,0,402.255524796
15164,7825,9213,0.33341196571117881,0,0,0,19.5138233247
15165,7826,7341,8.5846721705716984,0,0,0,0.0549698118975
15166,7827,7826,2.502772257473679,0,0,0,0.016025879321
15167,7828,7831,1.4637994498812104,0,0,0,0.00937307550211
15168,7829,10962,4.9790651234134238,0,0,0,0.0318822044478
15169,7830,2470,7.2882913671100891,0,0,0,0.0191155241102
15170,7831,13988,2.3008578664879007,0,0,0,0.0147329707659
15171,7832,8528,0.72622628872327111,0,0,0,0.0046502093141
15172,7833,1032,9.6237843054136007,0,0,0,0.434612352698
15173,7833,749,51.116603175987358,0,0,0,11.6864662039
15174,7834,3290,1.3214772409146904,0,0,0,0.00846175065472
15175,7834,3359,2.469361313477211,0,0,0,9.03287174569
15176,7835,83,8.2661223186877439,0,0,0,30.2373015773
15177,7836,2768,8.3060397845995482,0,0,0,30.383318828
15178,7836,2768,8.3060397845995482,0,0,0,30.383318828
15179,7837,10686,144.56546014472488,0,0,0,8461.07860015
15180,7837,6698,20.706011887764618,0,0,0,1211.87449549
15181,7837,13052,41.793246999013888,0,0,0,2446.06109551
15182,7837,7234,152.51434890852795,0,0,0,8926.30848664
15183,7838,6849,3.6919809456397745,0,0,0,216.083018309
15184,7839,12122,1.2498603212762467,0,0,0,73.1514042631
15185,7839,7479,25.36775737643941,0,0,0,1484.71556661
15186,7839,6055,45.441128456678193,0,0,0,2659.56307382
15187,7839,10485,37.763220454842632,0,0,0,2210.19305817
15188,7840,14209,4.4238254055113533,0,0,0,1.01139126784
15189,7841,7842,5.6367322286102794,0,0,0,329.904766924
15190,7841,13479,84.866072478656733,0,0,0,19.4023942567
15191,7841,3314,46.74949648067615,0,0,0,10.6880421767
15192,7841,8208,28.240568400103509,0,0,0,1652.85448341
15193,7842,7841,5.6367322286102794,0,0,0,329.904766924
15194,7842,6016,39.439520568210263,0,0,0,2308.30298707
15195,7843,7844,10.292214134745437,0,0,0,602.379245198
15196,7843,2000,2.2165879603500924,0,0,0,129.731714186
15197,7843,2122,12.561370349321592,0,0,0,735.187656476
15198,7844,11628,57.738832440753555,0,0,0,3379.31895401
15199,7844,2000,4.4566296055416377,0,0,0,260.836117745
15200,7845,7848,1.7768991737697386,0,0,0,0.00466040081093
15201,7846,6245,1.4991657633842088,0,0,0,0.00393196949074
15202,7847,10097,1.8511168141963608,0,0,0,0.00485505673555
15203,7848,9525,1.9491342600659598,0,0,0,0.0051121341156
15204,7849,2622,6.2728547987773577,0,0,0,0.0164522658475
15205,7850,14018,7.7888840954462095,0,0,0,299.093149265
15206,7851,1133,56.539841105814091,0,0,0,3309.14479266
15207,7852,5278,14.737604606118758,0,0,0,862.557562681
15208,7852,13340,16.331617227181663,0,0,0,955.851396927
15209,7853,9292,3.3931307585943324,0,0,0,12.4120009459
15210,7854,2027,50.429341478505087,0,0,0,7.56440122178
15211,7854,8631,10.40349958836717,0,0,0,399.494384193
15212,7854,11469,1.3534028477093969,0,0,0,0.203010427156
15213,7855,1860,10.458078207358879,0,0,0,0.00714003311909
15214,7856,2841,2.4894329646836542,0,0,0,0.569143338977
15215,7856,353,44.224319723657082,0,0,0,2588.3461018
15216,7856,10832,13.38677228654287,0,0,0,3.06053321594
15217,7857,8659,12.748405304358776,0,0,0,746.134375381
15218,7857,4533,15.924186857367314,0,0,0,58.2503405848
15219,7858,8349,13.256953945543938,0,0,0,48.4936586943
15220,7858,11220,1.7831553329675869,0,0,0,104.363915235
15221,7859,12804,6.2849177103525555,0,0,0,22.9900967914
15222,7860,466,2.6262831763382728,0,0,0,1.89765701125
15223,7861,7860,11.709263970188024,0,0,0,8.46068964297
15224,7862,11189,28.292424839989607,0,0,0,6.46831843621
15225,7862,11694,161.5817942631881,0,0,0,15.131207803
15226,7862,1015,98.123366240524334,0,0,0,5742.93135747
15227,7863,4060,3.2342907621638428,0,0,0,11.8309675799
15228,7864,10509,0.43910441112346349,0,0,0,25.6997552006
15229,7864,1945,10.39989298896973,0,0,0,38.0425898088
15230,7865,8838,9.9190464913605325,0,0,0,7.16714339444
15231,7865,3174,11.093652467769735,0,0,0,1.03885689319
15232,7866,7351,33.225903722269535,0,0,0,0.984471221401
15233,7866,4373,46.957983488070667,0,0,0,1.39134765891
15234,7866,2541,31.645065095603105,0,0,0,7.23481140732
15235,7867,11516,67.383978530633371,0,0,0,3943.82681844
15236,7867,13643,103.60362193301923,0,0,0,6063.67791835
15237,7868,1866,4.2143566391871623,0,0,0,1.99791722154
15238,7868,14071,9.1866348046586435,0,0,0,537.672270232
15239,7869,9225,24.994710027499149,0,0,0,0.740584000815
15240,7870,9707,1.5313261047211397,0,0,0,0.0453726253251
15241,7871,4756,82.005627295212932,0,0,0,4799.59775665
15242,7871,5831,1.3525144002520464,0,0,0,79.1595076508
15243,7871,6756,86.32226112591826,0,0,0,3314.77482724
15244,7872,2437,28.388033749572742,0,0,0,1661.48528575
15245,7872,14121,6.3401913378794488,0,0,0,371.076584933
15246,7873,12906,33.658936390912146,0,0,0,5.04884045864
15247,7873,9873,42.267018691397688,0,0,0,6.34005280371
15248,7873,12374,43.362855550639551,0,0,0,2537.92661659
15249,7874,13841,40.812178664131523,0,0,0,6.12182679962
15250,7874,3758,29.108964511037758,0,0,0,4.36634467666
15251,7874,2436,115.74203814781687,0,0,0,6774.11105758
15252,7875,6465,9.2236695714459866,0,0,0,539.839828599
15253,7875,3409,0.34056983010805925,0,0,0,19.9327564032
15254,7876,12358,0.42360008914534203,0,0,0,1.54952021635
15255,7877,2433,11.195831547410576,0,0,0,1.67937473211
15256,7877,8639,6.2901544211355613,0,0,0,0.386467087635
15257,7878,1194,23.904637396626637,0,0,0,1399.08257282
15258,7879,9517,1.2811395884687982,0,0,0,74.9821066868
15259,7879,12730,52.114127699197844,0,0,0,3050.1181278
15260,7880,14443,90.883987768606517,0,0,0,5319.22745056
15261,7881,12482,5.6973272650748115,0,0,0,333.451252826
15262,7882,8230,44.525133809815785,0,0,0,2605.9520474
15263,7882,4686,81.709952510662731,0,0,0,4782.29260236
15264,7882,8835,19.584339481752192,0,0,0,1146.22563039
15265,7883,13195,1.5611896002842769,0,0,0,0.00197465463587
15266,7884,2315,7.0178126863933583,0,0,0,0.207935190708
15267,7885,12815,30.023295613275291,0,0,0,1152.89455155
15268,7885,5758,29.360782973572544,0,0,0,1127.45406619
15269,7885,455,1.17139868696685,0,0,0,44.9817095795
15270,7886,406,17.839566358985437,0,0,0,42.8149592616
15271,7886,13632,0.47648152565360874,0,0,0,0.071472228848
15272,7886,4840,38.912235743414357,0,0,0,5.83683536151
15273,7887,1859,13.130014561324662,0,0,0,768.469073548
15274,7887,1212,28.550247603177365,0,0,0,13.5349321971
15275,7888,14059,12.635277471768459,0,0,0,0.0331394477779
15276,7889,11243,0.7721774706974639,0,0,0,0.176538059144
15277,7889,3921,17.020934376206071,0,0,0,3.89138874627
15278,7889,4597,18.032857771314116,0,0,0,65.9638144355
15279,7890,13371,3.901072640252532,0,0,0,14.2700416653
15280,7891,11043,0.56433614496871942,0,0,0,1.35440674792
15281,7891,13941,19.539663630767489,0,0,0,2.93094954462
15282,7892,12763,5.7941832371705422,0,0,0,339.120006565
15283,7893,12805,28.539744167567271,0,0,0,1670.36454204
15284,7893,4018,22.36813615542653,0,0,0,1309.15474527
15285,7893,7065,51.109198090823178,0,0,0,2991.30194587
15286,7894,2460,8.8954260672747107,0,0,0,520.628503252
15287,7894,9504,19.923203305942888,0,0,0,72.8786586409
15288,7895,7896,22.348979694820752,0,0,0,1308.03356239
15289,7895,4594,134.90867341129191,0,0,0,7895.88943605
15290,7895,2681,39.423489949198,0,0,0,2307.3647524
15291,7895,85,37.249306335128004,0,0,0,2180.11486552
15292,7896,8548,26.258377924516058,0,0,0,0.778026012578
15293,7896,5142,27.085536914433302,0,0,0,0.802534427094
15294,7896,7895,22.348979694820752,0,0,0,1308.03356239
15295,7897,5099,7.2980981320043412,0,0,0,0.0467315552131
15296,7898,13470,2.8048900838218396,0,0,0,0.0831078543355
15297,7898,11153,4.4391632431660684,0,0,0,16.2383657729
15298,7899,7562,13.721598935108201,0,0,0,803.093124689
15299,7899,6032,9.7011717744820096,0,0,0,35.4866823026
15300,7899,1490,9.9768178948771506,0,0,0,583.919840212
15301,7900,2419,75.522468072601242,0,0,0,35.8032441233
15302,7901,4247,1.7390436906627875,0,0,0,0.260856553599
15303,7901,13299,4.6661497947505675,0,0,0,0.699922469213
15304,7902,11251,9.5065716366077382,0,0,0,34.7748390914
15305,7903,9914,11.221503659201829,0,0,0,0.0718541061437
15306,7904,11542,7.139254519054016,0,0,0,417.843885889
15307,7904,10051,3.2247209018651155,0,0,0,188.735379716
15308,7905,6394,14.211805429055326,0,0,0,0.037274320639
15309,7906,4633,12.875185098939664,0,0,0,2.9435722677
15310,7907,9580,42.179054392822891,0,0,0,2468.64150081
15311,7907,470,8.0245105547838573,0,0,0,469.655853229
15312,7908,10432,1.984015588898387,0,0,0,116.119796698
15313,7908,3651,5.0511543585094509,0,0,0,295.632262409
15314,7908,13311,3.0992683179878742,0,0,0,11.3370583191
15315,7909,12596,6.9784751870097441,0,0,0,25.5271154532
15316,7909,11620,15.106558913758567,0,0,0,55.2594747645
15317,7910,653,6.4788485141468124,0,0,0,3.07145411041
15318,7910,10974,7.609138216153216,0,0,0,27.8340675488
15319,7911,2958,45.148405951036267,0,0,0,165.151919345
15320,7911,1445,28.928317780876114,0,0,0,6.61369862389
15321,7912,10163,16.487359695427578,0,0,0,2.47310395431
15322,7912,8605,7.1136326031162671,0,0,0,1.06704489047
15323,7912,6457,9.569943912058779,0,0,0,1.43549158681
15324,7913,13299,5.3920972530039419,0,0,0,0.808814587951
15325,7913,7914,9.797760937961316,0,0,0,1.46966414069
15326,7914,14562,79.144294582158338,0,0,0,4632.13063855
15327,7914,7913,9.797760937961316,0,0,0,1.46966414069
15328,7914,2304,58.109217053506896,0,0,0,8.71638255803
15329,7915,5817,4.9038282798786863,0,0,0,0.735574241982
15330,7915,13299,11.460310352122695,0,0,0,1.71904655282
15331,7916,437,53.06147495055594,0,0,0,3105.56414891
15332,7917,11031,1.1498067647943226,0,0,0,67.2955033807
15333,7917,12564,16.365369600037845,0,0,0,957.826844447
15334,7918,3768,19.991951083036533,0,0,0,0.128013483644
15335,7919,13464,1.411122266524107,0,0,0,0.0418110301192
15336,7920,5052,72.030031637082871,0,0,0,4215.7494511
15337,7920,11916,67.305138748550561,0,0,0,3939.2125102
15338,7920,129,118.1443425503639,0,0,0,6914.71232119
15339,7920,586,109.21757558792716,0,0,0,6392.24950858
15340,7921,13564,3.5152786147853758,0,0,0,205.741043755
15341,7921,12160,121.06217822526645,0,0,0,7085.48642562
15342,7921,13575,89.258349574000178,0,0,0,5224.08264539
15343,7922,13333,63.81949736797376,0,0,0,2450.66869893
15344,7922,10527,60.167019663598779,0,0,0,2310.41355508
15345,7922,4479,61.308430268616554,0,0,0,2354.24372231
15346,7922,4750,59.164769370341865,0,0,0,2271.92714382
15347,7923,10390,79.221254323445606,0,0,0,4636.63491239
15348,7923,12522,137.77004742880843,0,0,0,8063.3589716
15349,7923,7043,49.97000908838006,0,0,0,2924.62787531
15350,7924,4878,23.455510568319543,0,0,0,85.7997643103
15351,7924,1569,13.758356810803749,0,0,0,0.088098213989
15352,7925,12131,12.368318180645389,0,0,0,1.8552477271
15353,7926,14292,2.1584401884430147,0,0,0,0.00273008090983
15354,7927,13267,13.758015169425954,0,0,0,528.307782506
15355,7927,1192,23.116576357489258,0,0,0,10.9589695324
15356,7928,8066,4.0386127657060333,0,0,0,0.605791914856
15357,7928,3220,10.454500486347174,0,0,0,1.56817507295
15358,7929,11621,53.591616282695973,0,0,0,3136.59208239
15359,7929,11769,150.17641472793619,0,0,0,8789.47466172
15360,7929,10530,53.049655470963046,0,0,0,3104.87238239
15361,7929,8884,77.068429825934047,0,0,0,4510.6351247
15362,7930,13851,3.5458858112093634,0,0,0,207.532411447
15363,7930,8455,6.3441853472620213,0,0,0,23.2068965606
15364,7931,4622,5.5980632201733984,0,0,0,0.839709483026
15365,7932,2992,75.143199287366826,0,0,0,2.22646516407
15366,7932,4153,5.0733725741933773,0,0,0,0.150322150346
15367,7932,2843,64.420319021055221,0,0,0,1.90875019322
15368,7932,5764,29.721898530911687,0,0,0,0.88064884536
15369,7933,7131,71.611223497486506,0,0,0,4191.23758924
15370,7933,13152,21.102758427204087,0,0,0,1235.09514343
15371,7933,10206,89.817828804484989,0,0,0,5256.82765751
15372,7933,5712,89.939229738894582,0,0,0,5263.93297054
15373,7934,14519,8.033481342457149,0,0,0,3.80846522902
15374,7934,1732,23.883472957933691,0,0,0,87.36524173
15375,7935,2936,22.587885133586518,0,0,0,867.37478913
15376,7935,9797,42.307302924317739,0,0,0,9.67245151448
15377,7935,398,101.90756090783003,0,0,0,3913.25033886
15378,7935,10052,196.04757918085326,0,0,0,44.8211200688
15379,7936,9560,30.146511818921017,0,0,0,110.275306151
15380,7936,1332,6.8004537587556237,0,0,0,24.875916813
15381,7937,544,9.6126906144997069,0,0,0,0.0252118926027
15382,7938,511,72.174474575682865,0,0,0,4224.2033588
15383,7938,4981,72.128330742887485,0,0,0,4221.50266808
15384,7938,9774,15.387522585783548,0,0,0,2.30812838787
15385,7938,4261,29.737653751947196,0,0,0,4.46064806279
15386,7939,4525,11.900260403732817,0,0,0,1.78503906056
15387,7939,3838,1.0802692081091265,0,0,0,0.0663717401462
15388,7940,14400,5.0519701208838574,0,0,0,12.1247282901
15389,7941,805,20.029593370817469,0,0,0,4.57923945378
15390,7941,2785,22.668452850999262,0,0,0,5.18254523342
15391,7942,7943,1.6991787443344821,0,0,0,0.25487681165
15392,7942,9680,10.526351514257623,0,0,0,1.57895272714
15393,7943,7942,1.6991787443344821,0,0,0,0.25487681165
15394,7943,667,1.0490446880668336,0,0,0,0.15735670321
15395,7944,10729,3.3913650337762538,0,0,0,0.775346372605
15396,7944,14388,22.643514383326007,0,0,0,5.17684370904
15397,7945,9947,41.367887757375755,0,0,0,2421.16581296
15398,7945,3919,13.331135046637062,0,0,0,780.240185629
15399,7945,6284,20.136193064996011,0,0,0,1178.52433119
15400,7946,7277,16.400032213075445,0,0,0,2.46000483196
15401,7946,4844,2.507231757356688,0,0,0,0.376084763604
15402,7947,5634,10.084834493123548,0,0,0,4.78095857452
15403,7948,11119,62.959251508150885,0,0,0,3684.85788434
15404,7948,1690,65.217900631258843,0,0,0,3817.0513401
15405,7949,7946,6.6527160004808117,0,0,0,24.3354952007
15406,7949,8965,4.6249183186550482,0,0,0,16.917853932
15407,7950,5336,6.4516420226041413,0,0,0,0.967746303391
15408,7951,2923,3.2734809266032907,0,0,0,11.9743243771
15409,7951,10338,14.347254721675256,0,0,0,52.4819560006
15410,7952,4467,5.3057756149012825,0,0,0,310.534649615
15411,7953,6864,15.622529126236296,0,0,0,0.0409743267842
15412,7953,7263,30.588591753159676,0,0,0,111.892425252
15413,7954,4999,51.969952751728975,0,0,0,3041.67990499
15414,7955,13124,4.0565013217849142,0,0,0,0.0106392767404
15415,7956,12874,10.10814851307917,0,0,0,591.606314437
15416,7956,8116,49.343553962637124,0,0,0,180.497682534
15417,7957,478,27.067452238433464,0,0,0,4.06011783577
15418,7957,10244,31.04156354322258,0,0,0,4.65623453148
15419,7958,5944,14.293745599425646,0,0,0,52.2862207569
15420,7959,5816,29.117005247696916,0,0,0,4.36755078715
15421,7959,12555,12.021434209345522,0,0,0,703.586455782
15422,7959,10600,47.188735956262214,0,0,0,2761.84645743
15423,7959,2304,28.9597827342165,0,0,0,4.34396741013
15424,7960,7961,1.6542729347149117,0,0,0,0.00209239013566
15425,7961,11320,3.0628285371072499,0,0,0,0.00387398722652
15426,7962,5169,2.2986400260511739,0,0,0,0.00602880793664
15427,7963,5196,16.656704472668743,0,0,0,2.4985056709
15428,7963,3103,34.187622958123185,0,0,0,82.0502950995
15429,7964,12949,11.479465312233629,0,0,0,671.866282563
15430,7964,8967,2.1837890395131918,0,0,0,127.812069985
15431,7965,6609,122.92926938245628,0,0,0,7194.76290853
15432,7966,5705,90.276352136659355,0,0,0,5283.66395679
15433,7966,10537,53.005383351420718,0,0,0,3102.28123867
15434,7967,13542,4.9777836842907393,0,0,0,0.147489886942
15435,7968,11692,16.033739352949642,0,0,0,938.41730095
15436,7968,8258,16.023642288263027,0,0,0,937.826343346
15437,7968,10497,35.373606299117959,0,0,0,2070.33452505
15438,7969,11408,30.035361919030745,0,0,0,1757.89955447
15439,7969,4145,12.008722420244373,0,0,0,702.842464468
15440,7969,681,12.041325317017447,0,0,0,704.750635838
15441,7970,10142,55.979336322300071,0,0,0,3276.33975732
15442,7970,4319,5.080089823037687,0,0,0,297.325787539
15443,7971,12384,6.1747257350333271,0,0,0,361.392269814
15444,7971,13489,20.937323129460378,0,0,0,1225.412602
15445,7972,6868,8.2374185416537369,0,0,0,316.316872
15446,7973,13274,6.4949569653209913,0,0,0,380.134655492
15447,7973,10415,4.8902575374060371,0,0,0,286.215347411
15448,7974,7976,25.473429525036995,0,0,0,93.1812694103
15449,7975,6208,9.089050323609424,0,0,0,0.058199471883
15450,7976,10764,4.0305301179590547,0,0,0,0.0258084965889
15451,7977,8052,20.018670234658362,0,0,0,73.2278746581
15452,7978,5523,4.1059547636870368,0,0,0,157.668662926
15453,7979,10915,30.413037180041748,0,0,0,0.0797664522719
15454,7979,6527,36.220313200896406,0,0,0,132.493143853
15455,7980,473,36.018285388853919,0,0,0,2108.06608586
15456,7980,9467,107.79495680158067,0,0,0,6308.98695501
15457,7981,10813,36.009325240408437,0,0,0,0.230576753042
15458,7981,8069,18.306135392802297,0,0,0,66.963458227
15459,7982,1921,16.569254976111967,0,0,0,1.5516156466
15460,7982,11553,7.6754349129695889,0,0,0,0.718760434466
15461,7982,3473,2.6979284956610297,0,0,0,1.9494253216
15462,7983,5792,7.9840640740349826,0,0,0,1.19760961111
15463,7984,11082,6.254632953597012,0,0,0,0.0400499856157
15464,7985,9598,1.3492809592455695,0,0,0,78.9702619037
15465,7985,11131,18.238615025491804,0,0,0,66.7164701435
15466,7985,13153,60.581275325972584,0,0,0,3545.68049462
15467,7986,7851,54.507834522850814,0,0,0,3190.21619521
15468,7986,6069,0.94690081678036098,0,0,0,0.448901127955
15469,7987,10310,1.6621582337090943,0,0,0,97.2822377297
15470,7988,13369,7.2557072496339261,0,0,0,3.43974269612
15471,7988,13423,3.6178106340325344,0,0,0,1.7151102265
15472,7988,2603,11.408086141954536,0,0,0,41.7305391567
15473,7989,2917,72.957472932480158,0,0,0,266.876901445
15474,7990,10977,15.450124192689605,0,0,0,37.0802980625
15475,7991,2526,1.0589966300823919,0,0,0,0.00277750635852
15476,7992,10173,11.414381571725025,0,0,0,41.7535677064
15477,7992,6251,16.055467348761081,0,0,0,616.529946192
15478,7993,11340,15.611191568972677,0,0,0,913.686566451
15479,7993,13173,11.448985186202478,0,0,0,670.082352005
15480,7994,8537,14.238297331667345,0,0,0,2.13574459975
15481,7994,9352,11.412118993568122,0,0,0,0.701160590965
15482,7995,13003,65.682747765710346,0,0,0,9.85241216486
15483,7995,1775,40.328336317996595,0,0,0,1548.60811461
15484,7995,10716,1.6161663729550981,0,0,0,0.0992972619544
15485,7996,447,60.076770452667063,0,0,0,3516.15300317
15486,7996,447,60.076770452667063,0,0,0,3516.15300317
15487,7996,6883,31.919378806048481,0,0,0,1868.1666608
15488,7997,3771,11.555595586117912,0,0,0,8.34965443966
15489,7997,11247,33.817431955101668,0,0,0,123.703454797
15490,7998,13802,31.516645170624411,0,0,0,0.933826523574
15491,7999,1193,8.1761921232311234,0,0,0,19.6228610958
15492,7999,8287,10.660008662931697,0,0,0,1.59900129944
15493,7999,2343,1.3470928741151253,0,0,0,0.202063931117
15494,8000,651,5.5087764083694832,0,0,0,0.826316461255
15495,8000,11763,1.5240497638234303,0,0,0,0.228607464574
15496,8001,12682,5.8118024652543641,0,0,0,21.2594511761
15497,8002,1162,3.647464747433105,0,0,0,0.0233556328169
15498,8003,10263,17.429440218815984,0,0,0,0.111605083021
15499,8004,13059,9.632092027273174,0,0,0,563.743840645
15500,8005,87,35.46781671238346,0,0,0,2075.84844041
15501,8005,10926,4.0355356517794432,0,0,0,236.190472532
15502,8005,11942,24.803535504957754,0,0,0,1451.6929788
15503,8006,12441,2.2887236942433762,0,0,0,87.8869898589
15504,8006,4508,2.8194291429641556,0,0,0,108.26607909
15505,8007,7240,72.975317993553816,0,0,0,4271.07485285
15506,8007,500,51.18708778841453,0,0,0,2995.86064788
15507,8007,7179,51.351775086042778,0,0,0,3005.49941061
15508,8008,6604,159.71929353029682,0,0,0,9347.99706076
15509,8008,308,135.63124256474265,0,0,0,31.0085145324
15510,8008,4450,55.140272145467371,0,0,0,3227.23129155
15511,8009,6438,36.574241521211668,0,0,0,2140.60489928
15512,8009,6439,6.2210310920372311,0,0,0,364.102414166
15513,8010,6175,9.32529831180371,0,0,0,1.39879474677
15514,8010,13368,18.095251777746494,0,0,0,1.69451649021
15515,8010,11671,9.4597318216950512,0,0,0,1.41895977325
15516,8011,3765,20.651317566082561,0,0,0,4.72138033061
15517,8011,13938,32.08797472246173,0,0,0,117.377136616
15518,8012,8057,25.71236662026892,0,0,0,94.055296279
15519,8012,7595,67.842021360700627,0,0,0,3970.63499505
15520,8012,8101,130.09605980245888,0,0,0,7614.21840636
15521,8013,10127,22.139141892050063,0,0,0,10.4955931933
15522,8014,11396,1.1708231089018981,0,0,0,68.525540896
15523,8014,10660,58.413022156431843,0,0,0,3418.7777028
15524,8014,9294,4.0239111428635361,0,0,0,0.919961395259
15525,8015,5190,17.39094216131431,0,0,0,1017.85121017
15526,8015,4722,28.662007407613117,0,0,0,104.845020238
15527,8015,8546,3.9012332655427917,0,0,0,228.330067668
15528,8016,337,7.7090190153498259,0,0,0,0.0493627848295
15529,8017,8366,4.3942226373677205,0,0,0,16.0739739821
15530,8018,9927,52.81672612721745,0,0,0,3091.23957215
15531,8018,3766,2.8939199287130002,0,0,0,169.374371685
15532,8018,3764,2.8446419360641975,0,0,0,166.490245915
15533,8019,14077,4.8349821134358759,0,0,0,17.6862628749
15534,8019,1312,4.6997434605484312,0,0,0,17.1915627272
15535,8020,5922,19.110819120907042,0,0,0,2.86662286814
15536,8020,10728,31.249268755782051,0,0,0,114.309167831
15537,8021,1258,68.30378942631485,0,0,0,3997.66120099
15538,8021,8107,0.50049952991473212,0,0,0,29.2930680517
15539,8022,9381,80.528848168018257,0,0,0,3.63670163957
15540,8022,8247,75.350406825500187,0,0,0,2893.4556221
15541,8022,10583,1.5007310466866357,0,0,0,0.0677733654733
15542,8023,5938,47.970582834332738,0,0,0,2807.60612839
15543,8023,8107,44.636198655749055,0,0,0,2612.45241332
15544,8024,2560,90.510343192593993,0,0,0,5297.35890656
15545,8024,13889,44.255793258680619,0,0,0,2590.18817426
15546,8024,3689,44.985791712740784,0,0,0,2632.91327811
15547,8024,1626,97.752412731975596,0,0,0,5721.22031536
15548,8025,3535,13.987318309932288,0,0,0,0.0895643119702
15549,8026,855,21.541729569707748,0,0,0,1260.78709873
15550,8027,10528,127.99222320963325,0,0,0,7491.08576627
15551,8027,12206,46.108137639899276,0,0,0,2698.60156283
15552,8028,14396,30.662296873673391,0,0,0,112.162037032
15553,8028,7459,13.313127099906104,0,0,0,0.0349172925781
15554,8029,3489,22.656773472569721,0,0,0,1326.04801303
15555,8030,6073,6.3949808001541149,0,0,0,15.3479539204
15556,8030,7350,40.269642167004157,0,0,0,9.20659400252
15557,8030,3578,1.2374439230671579,0,0,0,0.18561658846
15558,8031,1568,11.378379913545484,0,0,0,2.60136714987
15559,8031,778,12.294907127356209,0,0,0,44.9745116684
15560,8032,2497,21.073835498261662,0,0,0,1233.40235198
15561,8032,188,50.655868740993483,0,0,0,2964.76963825
15562,8033,4330,39.900740478091009,0,0,0,2335.29711074
15563,8033,820,34.32778086493478,0,0,0,16.2739109286
15564,8033,2718,1.3305055968285413,0,0,0,77.8713838107
15565,8034,9169,57.176868904040994,0,0,0,3346.42854125
15566,8034,8726,44.36900915013107,0,0,0,2596.81443586
15567,8034,767,48.907534559848855,0,0,0,2862.44372367
15568,8034,10827,62.565329863648337,0,0,0,3661.80257089
15569,8035,4136,4.2534449318854755,0,0,0,248.944193544
15570,8035,10763,1.3197259213099659,0,0,0,77.2404745897
15571,8036,10320,31.616693755995342,0,0,0,2.96072193929
15572,8036,2286,0.75860700275024062,0,0,0,1.8206568066
15573,8036,10284,0.76278486985265759,0,0,0,0.0714304258554
15574,8037,8038,6.4345960193471967,0,0,0,18.9599901123
15575,8038,11835,0.85010338052955814,0,0,0,2.50488945084
15576,8039,8504,0.49013883470078323,0,0,0,1.44422857809
15577,8040,697,24.355995386037279,0,0,0,89.0937188332
15578,8041,13480,6.8067447110653072,0,0,0,398.382863748
15579,8041,14422,1.5607666518063932,0,0,0,91.3480253458
15580,8041,6148,7.5511105345201344,0,0,0,441.948856158
15581,8042,5176,12.127234522856444,0,0,0,465.685805678
15582,8042,8458,17.760586079000049,0,0,0,1039.48560499
15583,8042,8124,95.560709089539358,0,0,0,3669.53122904
15584,8042,10591,79.24056642478817,0,0,0,4637.76520456
15585,8043,2536,100.89188858433432,0,0,0,9.44794640241
15586,8043,7129,149.48781434483379,0,0,0,9.18453131335
15587,8043,3249,91.474009659223412,0,0,0,5.62016315346
15588,8043,386,46.141255696613229,0,0,0,168.783742832
15589,8044,4887,11.13279734834291,0,0,0,651.576616638
15590,8044,8632,13.434071555960079,0,0,0,515.868347749
15591,8045,8709,8.4593267407974508,0,0,0,1.9340024556
15592,8046,8050,2.237463300874555,0,0,0,1.61670986532
15593,8047,12380,4.8681081514498024,0,0,0,0.0127679361393
15594,8048,14387,1.0080976019915946,0,0,0,59.0015971902
15595,8049,1214,7.0689100236395612,0,0,0,25.8579241834
15596,8050,13264,5.0905665663443243,0,0,0,3.67825884995
15597,8051,2528,28.355875061254615,0,0,0,103.725194554
